date,longitude,latitude,rainfall_mm
2024-07-10,78.375,14.375,0.0
2024-07-10,78.625,14.375,4.3
2024-07-10,78.875,14.375,5.08
2024-07-10,79.125,14.375,0.0
2024-07-10,79.375,14.375,0.51
2024-07-10,79.625,14.375,2.86
2024-07-10,79.875,14.375,1.09
2024-07-10,80.125,14.375,10.9
2024-07-10,74.375,14.625,53.77
2024-07-10,74.625,14.625,12.12
2024-07-10,74.875,14.625,14.01
2024-07-10,75.125,14.625,12.15
2024-07-10,75.375,14.625,7.34
2024-07-10,75.625,14.625,5.69
2024-07-10,75.875,14.625,10.34
2024-07-10,76.125,14.625,4.7
2024-07-10,76.375,14.625,7.35
2024-07-10,76.625,14.625,2.67
2024-07-10,76.875,14.625,0.95
2024-07-10,77.125,14.625,1.2
2024-07-10,77.375,14.625,3.13
2024-07-10,77.625,14.625,1.0
2024-07-10,77.875,14.625,0.0
2024-07-10,78.125,14.625,0.0
2024-07-10,78.375,14.625,0.0
2024-07-10,78.625,14.625,0.42
2024-07-10,78.875,14.625,0.53
2024-07-10,79.125,14.625,0.0
2024-07-10,79.375,14.625,0.0
2024-07-10,79.625,14.625,0.0
2024-07-10,79.875,14.625,0.0
2024-07-10,80.125,14.625,0.17
2024-07-10,74.375,14.875,73.3
2024-07-10,74.625,14.875,53.37
2024-07-10,74.875,14.875,36.09
2024-07-10,75.125,14.875,25.22
2024-07-10,75.375,14.875,15.28
2024-07-10,75.625,14.875,3.52
2024-07-10,75.875,14.875,0.47
2024-07-10,76.125,14.875,0.42
2024-07-10,76.375,14.875,0.5
2024-07-10,76.625,14.875,0.0
2024-07-10,76.875,14.875,0.35
2024-07-10,77.125,14.875,0.86
2024-07-10,77.375,14.875,1.45
2024-07-10,77.625,14.875,2.17
2024-07-10,77.875,14.875,2.41
2024-07-10,78.125,14.875,1.22
2024-07-10,78.375,14.875,0.0
2024-07-10,78.625,14.875,0.0
2024-07-10,78.875,14.875,0.0
2024-07-10,79.125,14.875,0.0
2024-07-10,79.375,14.875,0.0
2024-07-10,79.625,14.875,0.0
2024-07-10,79.875,14.875,0.0
2024-07-10,80.125,14.875,0.0
2024-07-10,74.125,15.125,47.98
2024-07-10,74.375,15.125,93.0
2024-07-10,74.625,15.125,53.19
2024-07-10,74.875,15.125,40.14
2024-07-10,75.125,15.125,53.44
2024-07-10,75.375,15.125,31.04
2024-07-10,75.625,15.125,13.29
2024-07-10,75.875,15.125,4.64
2024-07-10,76.125,15.125,1.16
2024-07-10,76.375,15.125,0.11
2024-07-10,76.625,15.125,0.0
2024-07-10,76.875,15.125,0.47
2024-07-10,77.125,15.125,0.72
2024-07-10,77.375,15.125,2.22
2024-07-10,77.625,15.125,4.79
2024-07-10,77.875,15.125,4.27
2024-07-10,78.125,15.125,2.7
2024-07-10,78.375,15.125,0.0
2024-07-10,78.625,15.125,0.0
2024-07-10,78.875,15.125,0.0
2024-07-10,79.125,15.125,0.0
2024-07-10,79.375,15.125,0.0
2024-07-10,79.625,15.125,0.0
2024-07-10,79.875,15.125,0.0
2024-07-10,80.125,15.125,0.0
2024-07-10,73.875,15.375,43.23
2024-07-10,74.125,15.375,63.11
2024-07-10,74.375,15.375,39.83
2024-07-10,74.625,15.375,36.04
2024-07-10,74.875,15.375,37.64
2024-07-10,75.125,15.375,38.19
2024-07-10,75.375,15.375,32.19
2024-07-10,75.625,15.375,24.73
2024-07-10,75.875,15.375,0.84
2024-07-10,76.125,15.375,2.35
2024-07-10,76.375,15.375,1.01
2024-07-10,76.625,15.375,0.0
2024-07-10,76.875,15.375,0.0
2024-07-10,77.125,15.375,1.09
2024-07-10,77.375,15.375,3.09
2024-07-10,77.625,15.375,3.67
2024-07-10,77.875,15.375,5.31
2024-07-10,78.125,15.375,1.75
2024-07-10,78.375,15.375,0.21
2024-07-10,78.625,15.375,1.15
2024-07-10,78.875,15.375,0.0
2024-07-10,79.125,15.375,0.0
