date,longitude,latitude,rainfall_mm
2024-09-11,77.125,8.375,0.0
2024-09-11,77.375,8.375,0.0
2024-09-11,77.625,8.375,0.0
2024-09-11,77.875,8.375,0.0
2024-09-11,76.875,8.625,0.0
2024-09-11,77.125,8.625,0.0
2024-09-11,77.375,8.625,0.0
2024-09-11,77.625,8.625,0.0
2024-09-11,77.875,8.625,0.0
2024-09-11,78.125,8.625,0.0
2024-09-11,76.625,8.875,0.0
2024-09-11,76.875,8.875,0.0
2024-09-11,77.125,8.875,0.0
2024-09-11,77.375,8.875,0.0
2024-09-11,77.625,8.875,0.0
2024-09-11,77.875,8.875,0.0
2024-09-11,78.125,8.875,0.0
2024-09-11,76.625,9.125,0.0
2024-09-11,76.875,9.125,0.0
2024-09-11,77.125,9.125,0.0
2024-09-11,77.375,9.125,0.0
2024-09-11,77.625,9.125,0.49
2024-09-11,77.875,9.125,0.33
2024-09-11,78.125,9.125,0.0
2024-09-11,76.375,9.375,0.0
2024-09-11,76.625,9.375,1.19
2024-09-11,76.875,9.375,0.0
2024-09-11,77.125,9.375,0.0
2024-09-11,77.375,9.375,0.0
2024-09-11,77.625,9.375,0.4
2024-09-11,77.875,9.375,0.75
2024-09-11,78.125,9.375,0.0
2024-09-11,78.375,9.375,0.0
2024-09-11,78.625,9.375,0.0
2024-09-11,78.875,9.375,0.0
2024-09-11,79.375,9.375,0.0
2024-09-11,76.375,9.625,0.0
2024-09-11,76.625,9.625,0.18
2024-09-11,76.875,9.625,0.0
2024-09-11,77.125,9.625,0.0
2024-09-11,77.375,9.625,0.1
2024-09-11,77.625,9.625,0.6
2024-09-11,77.875,9.625,0.0
2024-09-11,78.125,9.625,0.0
2024-09-11,78.375,9.625,0.0
2024-09-11,78.625,9.625,0.0
2024-09-11,78.875,9.625,0.0
2024-09-11,79.125,9.625,0.0
2024-09-11,79.375,9.625,0.0
2024-09-11,76.375,9.875,0.0
2024-09-11,76.625,9.875,0.0
2024-09-11,76.875,9.875,0.0
2024-09-11,77.125,9.875,0.0
2024-09-11,77.375,9.875,0.56
2024-09-11,77.625,9.875,4.37
2024-09-11,77.875,9.875,9.14
2024-09-11,78.125,9.875,5.94
2024-09-11,78.375,9.875,1.13
2024-09-11,78.625,9.875,1.18
2024-09-11,78.875,9.875,1.1
2024-09-11,76.125,10.125,0.0
2024-09-11,76.375,10.125,0.0
2024-09-11,76.625,10.125,0.0
2024-09-11,76.875,10.125,0.33
2024-09-11,77.125,10.125,1.23
2024-09-11,77.375,10.125,1.88
2024-09-11,77.625,10.125,2.94
2024-09-11,77.875,10.125,18.53
2024-09-11,78.125,10.125,23.66
2024-09-11,78.375,10.125,17.41
2024-09-11,78.625,10.125,21.65
2024-09-11,78.875,10.125,8.74
2024-09-11,79.125,10.125,0.15
2024-09-11,76.125,10.375,0.0
2024-09-11,76.375,10.375,0.0
2024-09-11,76.625,10.375,0.0
2024-09-11,76.875,10.375,0.0
2024-09-11,77.125,10.375,0.75
2024-09-11,77.375,10.375,1.26
2024-09-11,77.625,10.375,1.79
2024-09-11,77.875,10.375,7.31
2024-09-11,78.125,10.375,4.12
2024-09-11,78.375,10.375,16.89
2024-09-11,78.625,10.375,6.88
2024-09-11,78.875,10.375,0.0
2024-09-11,79.125,10.375,0.0
2024-09-11,79.375,10.375,1.71
2024-09-11,76.125,10.625,0.21
2024-09-11,76.375,10.625,1.74
2024-09-11,76.625,10.625,0.12
2024-09-11,76.875,10.625,0.0
2024-09-11,77.125,10.625,0.0
2024-09-11,77.375,10.625,0.0
2024-09-11,77.625,10.625,0.0
2024-09-11,77.875,10.625,0.0
2024-09-11,78.125,10.625,1.42
2024-09-11,78.375,10.625,4.44
2024-09-11,78.625,10.625,0.0
2024-09-11,78.875,10.625,0.0
2024-09-11,79.125,10.625,1.49
2024-09-11,79.375,10.625,1.85
2024-09-11,79.625,10.625,6.21
2024-09-11,79.875,10.625,17.26
2024-09-11,75.875,10.875,0.0
2024-09-11,76.125,10.875,0.21
2024-09-11,76.375,10.875,0.0
2024-09-11,76.625,10.875,0.0
2024-09-11,76.875,10.875,0.24
2024-09-11,77.125,10.875,0.13
2024-09-11,77.375,10.875,0.0
2024-09-11,77.625,10.875,0.0
2024-09-11,77.875,10.875,0.0
2024-09-11,78.125,10.875,0.0
2024-09-11,78.375,10.875,0.24
2024-09-11,78.625,10.875,2.58
2024-09-11,78.875,10.875,2.41
2024-09-11,79.125,10.875,5.95
2024-09-11,79.375,10.875,40.55
2024-09-11,79.625,10.875,46.17
2024-09-11,79.875,10.875,6.65
2024-09-11,75.875,11.125,0.0
2024-09-11,76.125,11.125,0.0
2024-09-11,76.375,11.125,0.0
2024-09-11,76.625,11.125,0.14
2024-09-11,76.875,11.125,2.12
2024-09-11,77.125,11.125,0.44
2024-09-11,77.375,11.125,0.0
2024-09-11,77.625,11.125,0.0
2024-09-11,77.875,11.125,0.0
2024-09-11,78.125,11.125,0.0
2024-09-11,78.375,11.125,7.43
2024-09-11,78.625,11.125,0.19
2024-09-11,78.875,11.125,1.8
2024-09-11,79.125,11.125,5.43
2024-09-11,79.375,11.125,11.8
2024-09-11,79.625,11.125,6.54
2024-09-11,79.875,11.125,0.73
2024-09-11,75.875,11.375,0.0
2024-09-11,76.125,11.375,0.0
2024-09-11,76.375,11.375,0.38
2024-09-11,76.625,11.375,0.0
2024-09-11,76.875,11.375,0.79
2024-09-11,77.125,11.375,0.28
2024-09-11,77.375,11.375,0.96
2024-09-11,77.625,11.375,0.63
2024-09-11,77.875,11.375,0.0
2024-09-11,78.125,11.375,0.0
2024-09-11,78.375,11.375,20.45
2024-09-11,78.625,11.375,0.18
2024-09-11,78.875,11.375,1.7
2024-09-11,79.125,11.375,0.0
2024-09-11,79.375,11.375,0.0
2024-09-11,79.625,11.375,0.0
2024-09-11,79.875,11.375,3.48
2024-09-11,75.625,11.625,0.0
2024-09-11,75.875,11.625,0.16
2024-09-11,76.125,11.625,0.15
2024-09-11,76.375,11.625,0.29
2024-09-11,76.625,11.625,2.33
2024-09-11,76.875,11.625,1.74
2024-09-11,77.125,11.625,2.77
2024-09-11,77.375,11.625,0.39
2024-09-11,77.625,11.625,0.0
2024-09-11,77.875,11.625,0.0
2024-09-11,78.125,11.625,0.25
2024-09-11,78.375,11.625,5.13
2024-09-11,78.625,11.625,4.19
2024-09-11,78.875,11.625,2.37
2024-09-11,79.125,11.625,11.84
2024-09-11,79.375,11.625,4.65
2024-09-11,79.625,11.625,12.66
2024-09-11,79.875,11.625,21.67
2024-09-11,75.375,11.875,0.84
2024-09-11,75.625,11.875,2.58
2024-09-11,75.875,11.875,2.62
2024-09-11,76.125,11.875,2.22
2024-09-11,76.375,11.875,1.09
2024-09-11,76.625,11.875,3.85
2024-09-11,76.875,11.875,1.14
2024-09-11,77.125,11.875,1.37
2024-09-11,77.375,11.875,1.21
2024-09-11,77.625,11.875,0.0
2024-09-11,77.875,11.875,1.73
2024-09-11,78.125,11.875,17.07
2024-09-11,78.375,11.875,12.19
2024-09-11,78.625,11.875,1.82
2024-09-11,78.875,11.875,0.0
2024-09-11,79.125,11.875,27.88
2024-09-11,79.375,11.875,37.15
2024-09-11,79.625,11.875,38.96
2024-09-11,79.875,11.875,37.31
2024-09-11,75.125,12.125,3.69
2024-09-11,75.375,12.125,0.74
2024-09-11,75.625,12.125,8.0
2024-09-11,75.875,12.125,0.24
2024-09-11,76.125,12.125,0.33
2024-09-11,76.375,12.125,0.11
2024-09-11,76.625,12.125,1.56
2024-09-11,76.875,12.125,1.81
2024-09-11,77.125,12.125,5.4
2024-09-11,77.375,12.125,3.6
2024-09-11,77.625,12.125,0.73
2024-09-11,77.875,12.125,2.51
2024-09-11,78.125,12.125,18.22
2024-09-11,78.375,12.125,8.53
2024-09-11,78.625,12.125,5.05
2024-09-11,78.875,12.125,1.67
2024-09-11,79.125,12.125,21.62
2024-09-11,79.375,12.125,51.97
2024-09-11,79.625,12.125,24.17
2024-09-11,79.875,12.125,24.98
2024-09-11,75.125,12.375,9.43
2024-09-11,75.375,12.375,1.44
2024-09-11,75.625,12.375,0.78
