date,longitude,latitude,rainfall_mm
2024-06-30,79.125,15.125,4.9
2024-06-30,79.375,15.125,5.29
2024-06-30,79.625,15.125,0.83
2024-06-30,79.875,15.125,3.01
2024-06-30,80.125,15.125,3.32
2024-06-30,73.875,15.375,11.49
2024-06-30,74.125,15.375,9.14
2024-06-30,74.375,15.375,23.22
2024-06-30,74.625,15.375,2.92
2024-06-30,74.875,15.375,0.77
2024-06-30,75.125,15.375,0.92
2024-06-30,75.375,15.375,0.88
2024-06-30,75.625,15.375,0.0
2024-06-30,75.875,15.375,0.54
2024-06-30,76.125,15.375,0.77
2024-06-30,76.375,15.375,0.0
2024-06-30,76.625,15.375,0.0
2024-06-30,76.875,15.375,0.17
2024-06-30,77.125,15.375,8.93
2024-06-30,77.375,15.375,22.57
2024-06-30,77.625,15.375,25.26
2024-06-30,77.875,15.375,0.78
2024-06-30,78.125,15.375,0.0
2024-06-30,78.375,15.375,0.0
2024-06-30,78.625,15.375,0.0
2024-06-30,78.875,15.375,0.35
2024-06-30,79.125,15.375,0.38
2024-06-30,79.375,15.375,0.52
2024-06-30,79.625,15.375,7.08
2024-06-30,79.875,15.375,15.84
2024-06-30,80.125,15.375,5.68
2024-06-30,73.875,15.625,35.05
2024-06-30,74.125,15.625,62.66
2024-06-30,74.375,15.625,35.2
2024-06-30,74.625,15.625,3.59
2024-06-30,74.875,15.625,0.86
2024-06-30,75.125,15.625,0.22
2024-06-30,75.375,15.625,0.24
2024-06-30,75.625,15.625,0.0
2024-06-30,75.875,15.625,0.0
2024-06-30,76.125,15.625,0.0
2024-06-30,76.375,15.625,0.0
2024-06-30,76.625,15.625,0.0
2024-06-30,76.875,15.625,2.91
2024-06-30,77.125,15.625,13.19
2024-06-30,77.375,15.625,123.89
2024-06-30,77.625,15.625,25.71
2024-06-30,77.875,15.625,0.0
2024-06-30,78.125,15.625,0.0
2024-06-30,78.375,15.625,0.0
2024-06-30,78.625,15.625,0.0
2024-06-30,78.875,15.625,0.14
2024-06-30,79.125,15.625,1.62
2024-06-30,79.375,15.625,0.0
2024-06-30,79.625,15.625,0.0
2024-06-30,79.875,15.625,1.08
2024-06-30,80.125,15.625,0.0
2024-06-30,73.625,15.875,45.72
2024-06-30,73.875,15.875,51.85
